0	بیت کوین	Bitcoin	BTC	20489.29	6,693,646,200	1.61%	1401/04/2 12:04
36	الگوراند	Algorand	ALGO	0.323984	105,300	0.97%	1401/04/2 17:44
37	بیت کوین کش	Bitcoin Cash	BCH	116.79	37,975,400	1.57%	1401/04/2 17:44
38	کازماز	Cosmos	ATOM	7.59	2,468,000	3.41%	1401/04/2 17:44
39	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20615.99	6,703,495,300	1.92%	1401/04/2 17:42
40	مونرو	Monero	XMR	119.18	38,752,600	3.92%	1401/04/2 17:44
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.65	5,088,800	1.69%	1401/04/2 17:44
42	Chain	Chain	XCN	0.087909	28,600	1.16%	1401/04/2 17:42
43	وی چین	VeChain	VET	0.023712	7,700	2.66%	1401/04/2 17:44
44	دیسنترالند	Decentraland	MANA	0.889815	289,300	5.26%	1401/04/2 17:44
45	فلو	Flow	FLOW	1.58	513,800	6.04%	1401/04/2 17:44
46	هدِرا	Hedera	HBAR	0.072538	23,600	0.53%	1401/04/2 17:44
47	فرکس	Frax	FRAX	0.99945	325,000	0.08%	1401/04/2 17:42
48	اینترنت کامپیوتر	Internet Computer	ICP	5.76	1,872,900	3.04%	1401/04/2 17:44
49	الروند	Elrond	EGLD	59.59	19,376,300	0.44%	1401/04/2 17:44
50	Toncoin	Toncoin	TON	1.09	354,400	1.87%	1401/04/2 17:42
51	ایپ کوین	APEcoin	APE	4.35	1,414,400	5.58%	1401/04/2 17:44
52	تتا نتورک	Theta Network	THETA	1.28	416,200	3.23%	1401/04/2 17:28
54	فایل کوین	Filecoin	FIL	5.74	1,866,400	1.59%	1401/04/2 17:44
55	تزوس	Tezos	XTZ	1.41	458,500	2.92%	1401/04/2 17:44
56	د سندباکس	The Sandbox	SAND	0.999982	325,200	4.33%	1401/04/2 17:44
57	هلیوم	Helium	HNT	10.4	3,381,700	2.46%	1401/04/2 17:44
58	ترو یو اس دی	TrueUSD	TUSD	1.0	325,200	0.00%	1401/04/2 14:18
59	بیت کوین اس وی	Bitcoin SV	BSV	62.83	20,429,800	0.38%	1401/04/2 17:44
60	اکسی اینفینیتی	Axie Infinity	AXS	14.61	4,750,600	3.69%	1401/04/2 17:41
61	رپد ان بی ان	Wrapped BNB	WBNB	225.61	73,359,300	4.06%	1401/04/2 17:42
62	کوکوین توکن	KuCoin Token	KCS	10.42	3,388,200	1.25%	1401/04/2 17:41
63	ایاس	EOS	EOS	0.957599	311,400	2.43%	1401/04/2 17:44
64	زد کش	Zcash	ZEC	64.44	20,953,300	0.48%	1401/04/2 17:44
65	پکس دالر	Pax Dollar	USDP	0.999275	324,900	0.10%	1401/04/2 17:44
66	آوه	Aave	AAVE	67.61	21,984,100	5.05%	1401/04/2 17:44
67	میکر	Maker	MKR	939.65	305,536,600	1.45%	1401/04/2 17:44
69	میوتا	IOTA	MIOTA	0.298772	97,100	2.49%	1401/04/2 17:44
70	هوبی توکن	Huobi Token	HT	5.2	1,690,800	0.97%	1401/04/2 17:41
71	هوبی بی تی اس	Huobi BTC	HBTC	20556.07	6,684,011,700	2.02%	1401/04/2 17:42
74	نوترینو یو اس دی	Neutrino USD	USDN	0.995394	323,700	0.45%	1401/04/2 17:44
75	 د گراف	The Graph	GRT	0.112241	36,500	5.26%	1401/04/2 17:44
80	کلیتن	Klaytn	KLAY	0.247084	80,300	0.77%	1401/04/2 17:44
81	USDD	USDD	USDD	0.97532	317,100	0.26%	1401/04/2 17:44
83	اوکی بی	OKB	OKB	11.39	3,703,600	1.24%	1401/04/2 17:44
84	فانتوم	Fantom	FTM	0.266282	86,600	2.09%	1401/04/2 17:44
85	ویوز	Waves	WAVES	6.17	2,006,200	1.30%	1401/04/2 17:44
86	ثور چین	THORChain	RUNE	2.01	653,600	12.29%	1401/04/2 17:44
87	کوانت	Quant	QNT	54.91	17,854,500	0.49%	1401/04/2 17:41
88	نئو	Neo	NEO	9.18	2,985,000	2.11%	1401/04/2 17:44
89	پکس گلد	PAX Gold	PAXG	1836.82	597,260,400	0.32%	1401/04/2 17:44
90	چیلیز	Chiliz	CHZ	0.095217	31,000	2.53%	1401/04/2 17:44
91	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.381415	124,000	2.18%	1401/04/2 17:44
92	لوپرینگ	Loopring	LRC	0.396229	128,800	2.93%	1401/04/2 17:44
93	زیلیکا	Zilliqa	ZIL	0.040857	13,300	2.85%	1401/04/2 17:44
94	استیکس	Stacks	STX	0.387693	126,100	0.91%	1401/04/2 17:44
95	دیفای چین	DeFiChain	DFI	0.999538	325,000	1.02%	1401/04/2 17:42
97	دش	Dash	DASH	47.26	15,367,100	2.96%	1401/04/2 17:44
98	پنکیک سواپ	PancakeSwap	CAKE	3.21	1,043,800	4.56%	1401/04/2 17:44
99	BitTorrent	BitTorrent	BTTOLD	0.000495	200	0.61%	1401/04/2 17:42

0	بیت کوین	Bitcoin	BTC	20426.47	6,647,386,100	1.30%	1401/04/2 18:44
1	اتریوم	Ethereum	ETH	1104.46	359,424,400	2.45%	1401/04/2 18:44
2	بایننس کوین	Binance Coin	BNB	224.17	72,951,600	3.37%	1401/04/2 18:44
3	تتر	Tether	USDT	0.999144	324,990	0.02%	1401/04/2 18:44
4	یو اس دی کوین	USD Coin	USDC	0.999958	325,400	0.00%	1401/04/2 18:44
5	BNB	BNB	BNB	224.17	72,951,600	3.37%	1401/04/2 18:43
6	بایننس یو اس دی	Binance USD	BUSD	0.999115	325,100	0.08%	1401/04/2 18:43
7	کاردانو	Cardano	ADA	0.467391	152,100	0.24%	1401/04/2 18:44
8	ریپل	Ripple	XRP	0.325753	106,000	0.93%	1401/04/2 18:44
9	سولانا	Solana	SOL	36.23	11,790,300	5.14%	1401/04/2 18:44
11	دوج کوین	Dogecoin	DOGE	0.062956	20,500	0.73%	1401/04/2 18:44
12	پولکا دات	Polkadot	DOT	7.58	2,466,800	0.00%	1401/04/2 18:44
13	هگز	HEX	HEX	0.041395	13,500	0.24%	1401/04/2 18:32
15	دای	Dai	DAI	0.999858	325,400	0.01%	1401/04/2 18:43
17	ترون	TRON	TRX	0.0631	20,500	0.86%	1401/04/2 18:44
19	یو ان یو اس سد لئو	UNUS SED LEO	LEO	5.99	1,949,300	3.99%	1401/04/2 18:42
20	شیبا اینو	SHIBA INU	SHIB	1e-05	3	11.11%	1401/04/2 18:44
21	رپد بیت کوین	Wrapped Bitcoin	WBTC	20436.12	6,650,526,500	1.35%	1401/04/2 18:43
22	آوالانچ	Avalanche	AVAX	17.37	5,652,700	5.79%	1401/04/2 18:44
24	یوکَش	yOUcash	YOUC	0.500099	162,700	0.02%	1401/04/2 18:31
25	پالیگان	Polygon	MATIC	0.512664	166,800	10.75%	1401/04/2 18:43
26	یونی سواپ	Uniswap	UNI	5.44	1,770,300	5.02%	1401/04/2 18:44
27	لایت کوین	Litecoin	LTC	54.32	17,677,400	4.56%	1401/04/2 18:44
28	Lido Staked ETH	Lido Staked ETH	STETH	1058.19	344,366,800	3.86%	1401/04/2 18:32
29	اف تی ایکس توکن	FTX Token	FTT	25.45	8,282,200	0.59%	1401/04/2 18:43
30	چین لینک	Chainlink	LINK	6.84	2,225,900	3.01%	1401/04/2 18:44
31	Cronos	Cronos	CRO	0.117433	38,200	1.73%	1401/04/2 18:43
32	استلار	Stellar	XLM	0.11736	38,200	3.25%	1401/04/2 18:44
34	نیر پروتکل	NEAR Protocol	NEAR	3.4	1,106,500	1.80%	1401/04/2 18:43
35	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/2 18:44
36	الگوراند	Algorand	ALGO	0.320659	104,400	0.07%	1401/04/2 18:43
37	بیت کوین کش	Bitcoin Cash	BCH	115.51	37,590,400	0.45%	1401/04/2 18:44
38	کازماز	Cosmos	ATOM	7.53	2,450,500	2.59%	1401/04/2 18:44
39	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20533.5	6,682,216,900	1.52%	1401/04/2 18:32
40	مونرو	Monero	XMR	117.6	38,270,600	2.55%	1401/04/2 18:44
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.49	5,040,900	0.65%	1401/04/2 18:44
42	Chain	Chain	XCN	0.087683	28,500	1.43%	1401/04/2 18:32
43	وی چین	VeChain	VET	0.023417	7,600	1.39%	1401/04/2 18:43
44	دیسنترالند	Decentraland	MANA	0.878386	285,900	3.91%	1401/04/2 18:43
45	فلو	Flow	FLOW	1.56	507,700	4.70%	1401/04/2 18:44
46	هدِرا	Hedera	HBAR	0.07127	23,200	1.24%	1401/04/2 18:43
47	فرکس	Frax	FRAX	0.998945	325,100	0.03%	1401/04/2 18:31
48	اینترنت کامپیوتر	Internet Computer	ICP	5.66	1,841,900	1.25%	1401/04/2 18:43
49	Toncoin	Toncoin	TON	1.09	354,700	1.87%	1401/04/2 17:42
50	الروند	Elrond	EGLD	58.71	19,106,000	1.06%	1401/04/2 18:44
52	ایپ کوین	APEcoin	APE	4.22	1,373,300	2.43%	1401/04/2 18:43
53	تتا نتورک	Theta Network	THETA	1.26	410,000	1.61%	1401/04/2 18:33
54	فایل کوین	Filecoin	FIL	5.65	1,838,700	0.00%	1401/04/2 18:44
55	تزوس	Tezos	XTZ	1.39	452,300	1.46%	1401/04/2 18:44
56	د سندباکس	The Sandbox	SAND	0.987835	321,500	3.06%	1401/04/2 18:44
57	هلیوم	Helium	HNT	10.15	3,303,100	0.00%	1401/04/2 18:43
58	ترو یو اس دی	TrueUSD	TUSD	1.0	325,400	0.00%	1401/04/2 18:38
59	بیت کوین اس وی	Bitcoin SV	BSV	62.84	20,450,000	0.40%	1401/04/2 18:43
60	اکسی اینفینیتی	Axie Infinity	AXS	14.34	4,666,700	1.77%	1401/04/2 18:43
61	رپد ان بی ان	Wrapped BNB	WBNB	224.85	73,172,900	3.71%	1401/04/2 17:45
62	کوکوین توکن	KuCoin Token	KCS	10.31	3,355,200	2.33%	1401/04/2 18:43
63	پکس دالر	Pax Dollar	USDP	1.0	325,400	0.17%	1401/04/2 18:07
64	ایاس	EOS	EOS	0.948925	308,800	1.50%	1401/04/2 18:44
65	زد کش	Zcash	ZEC	63.53	20,674,600	1.92%	1401/04/2 18:44
66	آوه	Aave	AAVE	65.71	21,384,000	2.10%	1401/04/2 18:43
67	میکر	Maker	MKR	929.28	302,415,600	0.33%	1401/04/2 18:44
69	میوتا	IOTA	MIOTA	0.294025	95,700	4.14%	1401/04/2 18:43
70	هوبی توکن	Huobi Token	HT	5.24	1,705,300	1.75%	1401/04/2 18:38
72	هوبی بی تی اس	Huobi BTC	HBTC	20472.71	6,662,434,000	1.60%	1401/04/2 18:32
74	نوترینو یو اس دی	Neutrino USD	USDN	0.992955	323,100	0.20%	1401/04/2 18:43
75	 د گراف	The Graph	GRT	0.110981	36,100	4.08%	1401/04/2 18:43
80	کلیتن	Klaytn	KLAY	0.245117	79,800	1.58%	1401/04/2 18:43
81	USDD	USDD	USDD	0.975438	317,400	0.28%	1401/04/2 18:43
83	اوکی بی	OKB	OKB	11.31	3,680,600	0.53%	1401/04/2 18:43
84	فانتوم	Fantom	FTM	0.264566	86,100	1.43%	1401/04/2 18:44
85	ویوز	Waves	WAVES	6.07	1,975,400	2.97%	1401/04/2 18:44
86	ثور چین	THORChain	RUNE	1.99	647,600	11.17%	1401/04/2 18:38
87	کوانت	Quant	QNT	54.15	17,622,000	0.90%	1401/04/2 18:43
88	نئو	Neo	NEO	9.09	2,958,200	1.11%	1401/04/2 18:44
89	پکس گلد	PAX Gold	PAXG	1841.39	599,243,500	0.07%	1401/04/2 18:43
90	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.378547	123,200	1.41%	1401/04/2 18:43
91	چیلیز	Chiliz	CHZ	0.094143	30,600	1.38%	1401/04/2 18:43
92	لوپرینگ	Loopring	LRC	0.392614	127,800	1.99%	1401/04/2 18:44
93	زیلیکا	Zilliqa	ZIL	0.039932	13,000	0.53%	1401/04/2 18:43
95	دیفای چین	DeFiChain	DFI	0.995121	323,800	0.57%	1401/04/2 18:32
96	دش	Dash	DASH	46.67	15,187,800	1.68%	1401/04/2 18:44
97	استیکس	Stacks	STX	0.381711	124,200	0.65%	1401/04/2 18:43
98	BitTorrent	BitTorrent	BTTOLD	0.000494	200	0.41%	1401/04/2 18:32
99	پنکیک سواپ	PancakeSwap	CAKE	3.16	1,028,400	2.93%	1401/04/2 18:44

0	بیت کوین	Bitcoin	BTC	20542.64	6,688,889,000	1.88%	1401/04/2 19:45
1	اتریوم	Ethereum	ETH	1106.34	360,235,400	2.62%	1401/04/2 19:45
2	بایننس کوین	Binance Coin	BNB	226.78	73,841,800	4.57%	1401/04/2 19:45
3	تتر	Tether	USDT	0.999256	325,030	0.03%	1401/04/2 19:45
4	یو اس دی کوین	USD Coin	USDC	0.999934	325,600	0.01%	1401/04/2 19:45
5	BNB	BNB	BNB	226.78	73,841,800	4.57%	1401/04/2 19:44
6	بایننس یو اس دی	Binance USD	BUSD	0.999467	325,400	0.04%	1401/04/2 19:44
7	کاردانو	Cardano	ADA	0.469881	153,000	0.29%	1401/04/2 19:45
8	ریپل	Ripple	XRP	0.326768	106,400	1.25%	1401/04/2 19:45
9	سولانا	Solana	SOL	37.03	12,057,300	7.46%	1401/04/2 19:45
11	دوج کوین	Dogecoin	DOGE	0.063531	20,700	1.65%	1401/04/2 19:45
12	پولکا دات	Polkadot	DOT	7.62	2,481,100	0.53%	1401/04/2 19:45
13	هگز	HEX	HEX	0.041284	13,400	0.51%	1401/04/2 19:37
15	دای	Dai	DAI	0.999904	325,600	0.02%	1401/04/2 19:44
17	ترون	TRON	TRX	0.062987	20,500	1.04%	1401/04/2 19:45
19	یو ان یو اس سد لئو	UNUS SED LEO	LEO	6.01	1,956,900	4.34%	1401/04/2 19:44
20	شیبا اینو	SHIBA INU	SHIB	1e-05	3	11.11%	1401/04/2 19:45
21	رپد بیت کوین	Wrapped Bitcoin	WBTC	20500.28	6,675,096,200	1.66%	1401/04/2 19:44
22	آوالانچ	Avalanche	AVAX	17.4	5,665,600	5.97%	1401/04/2 19:45
24	یوکَش	yOUcash	YOUC	0.500137	162,800	0.02%	1401/04/2 19:37
25	یونی سواپ	Uniswap	UNI	5.41	1,761,600	4.44%	1401/04/2 19:45
26	پالیگان	Polygon	MATIC	0.494908	161,100	6.92%	1401/04/2 19:44
27	لایت کوین	Litecoin	LTC	54.76	17,830,400	5.41%	1401/04/2 19:45
28	Lido Staked ETH	Lido Staked ETH	STETH	1054.78	343,446,900	3.52%	1401/04/2 19:37
29	اف تی ایکس توکن	FTX Token	FTT	25.73	8,377,900	0.51%	1401/04/2 19:44
30	چین لینک	Chainlink	LINK	6.83	2,223,900	2.86%	1401/04/2 19:45
31	Cronos	Cronos	CRO	0.118247	38,500	2.44%	1401/04/2 19:44
32	استلار	Stellar	XLM	0.117794	38,400	3.63%	1401/04/2 19:45
34	نیر پروتکل	NEAR Protocol	NEAR	3.43	1,116,800	2.69%	1401/04/2 19:44
35	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/2 19:45
36	الگوراند	Algorand	ALGO	0.326322	106,300	1.69%	1401/04/2 19:44
37	کازماز	Cosmos	ATOM	7.82	2,546,300	6.54%	1401/04/2 19:45
38	بیت کوین کش	Bitcoin Cash	BCH	115.67	37,663,300	0.59%	1401/04/2 19:45
39	مونرو	Monero	XMR	119.43	38,887,600	4.14%	1401/04/2 19:45
40	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20519.12	6,681,230,700	1.45%	1401/04/2 19:37
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.52	5,053,500	0.84%	1401/04/2 19:45
42	Chain	Chain	XCN	0.08739	28,500	1.77%	1401/04/2 19:37
43	وی چین	VeChain	VET	0.023452	7,600	1.54%	1401/04/2 19:44
44	دیسنترالند	Decentraland	MANA	0.883059	287,500	4.46%	1401/04/2 19:44
45	فلو	Flow	FLOW	1.56	508,000	4.70%	1401/04/2 19:45
46	هدِرا	Hedera	HBAR	0.071808	23,400	0.49%	1401/04/2 19:44
47	فرکس	Frax	FRAX	0.998579	325,100	0.01%	1401/04/2 19:37
48	اینترنت کامپیوتر	Internet Computer	ICP	5.69	1,852,700	1.79%	1401/04/2 19:39
49	Toncoin	Toncoin	TON	1.08	351,700	0.93%	1401/04/2 19:30
50	الروند	Elrond	EGLD	58.89	19,175,200	0.75%	1401/04/2 19:45
51	ایپ کوین	APEcoin	APE	4.27	1,390,400	3.64%	1401/04/2 19:39
52	تزوس	Tezos	XTZ	1.41	459,100	2.92%	1401/04/2 19:45
53	تتا نتورک	Theta Network	THETA	1.27	413,500	2.42%	1401/04/2 19:14
55	فایل کوین	Filecoin	FIL	5.69	1,852,700	0.71%	1401/04/2 19:45
56	د سندباکس	The Sandbox	SAND	0.990609	322,600	3.35%	1401/04/2 19:45
57	هلیوم	Helium	HNT	10.27	3,344,000	1.18%	1401/04/2 19:43
58	ترو یو اس دی	TrueUSD	TUSD	1.0	325,600	0.00%	1401/04/2 19:43
59	بیت کوین اس وی	Bitcoin SV	BSV	62.87	20,471,100	0.45%	1401/04/2 19:44
60	اکسی اینفینیتی	Axie Infinity	AXS	14.41	4,692,000	2.27%	1401/04/2 19:44
61	رپد ان بی ان	Wrapped BNB	WBNB	225.74	73,503,200	4.12%	1401/04/2 19:37
62	کوکوین توکن	KuCoin Token	KCS	10.33	3,363,600	2.13%	1401/04/2 19:44
63	پکس دالر	Pax Dollar	USDP	1.0	325,600	0.17%	1401/04/2 19:35
64	ایاس	EOS	EOS	0.953794	310,600	2.02%	1401/04/2 19:45
65	زد کش	Zcash	ZEC	64.01	20,842,300	1.16%	1401/04/2 19:45
66	آوه	Aave	AAVE	66.01	21,493,500	2.56%	1401/04/2 19:43
67	میکر	Maker	MKR	933.1	303,826,700	0.74%	1401/04/2 19:45
69	هوبی توکن	Huobi Token	HT	5.39	1,755,000	4.66%	1401/04/2 19:44
70	میوتا	IOTA	MIOTA	0.294503	95,900	3.97%	1401/04/2 19:44
71	هوبی بی تی اس	Huobi BTC	HBTC	20543.49	6,689,165,800	1.95%	1401/04/2 19:37
74	نوترینو یو اس دی	Neutrino USD	USDN	0.991526	322,900	0.05%	1401/04/2 19:44
75	 د گراف	The Graph	GRT	0.111212	36,200	4.30%	1401/04/2 19:44
76	ای کش	eCash	XEC	3.9e-05	13	5.41%	1401/04/2 19:22
80	کلیتن	Klaytn	KLAY	0.245025	79,800	1.62%	1401/04/2 19:44
81	USDD	USDD	USDD	0.974751	317,400	0.21%	1401/04/2 19:44
83	اوکی بی	OKB	OKB	11.36	3,698,900	0.98%	1401/04/2 19:39
84	فانتوم	Fantom	FTM	0.264843	86,200	1.54%	1401/04/2 19:45
85	ویوز	Waves	WAVES	6.07	1,976,500	2.97%	1401/04/2 19:45
86	کوانت	Quant	QNT	54.36	17,700,200	0.52%	1401/04/2 19:44
87	ثور چین	THORChain	RUNE	1.94	631,700	8.38%	1401/04/2 19:43
88	نئو	Neo	NEO	9.1	2,963,100	1.22%	1401/04/2 19:45
89	پکس گلد	PAX Gold	PAXG	1843.39	600,226,200	0.04%	1401/04/2 19:44
90	چیلیز	Chiliz	CHZ	0.094878	30,900	2.17%	1401/04/2 19:44
91	بیسیک اتنشن توکن	Basic Attention Token	BAT	0.37857	123,300	1.42%	1401/04/2 19:44
92	وراسیتی	Verasity	VRA	0.005378	1,800	1.40%	1401/04/2 19:44
93	لوپرینگ	Loopring	LRC	0.394888	128,600	2.58%	1401/04/2 19:45
94	زیلیکا	Zilliqa	ZIL	0.040145	13,100	1.06%	1401/04/2 19:44
96	دش	Dash	DASH	47.13	15,346,000	2.68%	1401/04/2 19:45
97	دیفای چین	DeFiChain	DFI	0.993876	323,600	0.45%	1401/04/2 19:37
98	استیکس	Stacks	STX	0.384345	125,100	0.04%	1401/04/2 19:44
99	پنکیک سواپ	PancakeSwap	CAKE	3.2	1,042,000	4.23%	1401/04/2 19:45

0	بیت کوین	Bitcoin	BTC	20334.41	6,636,134,700	0.84%	1401/04/2 22:29
1	اتریوم	Ethereum	ETH	1094.45	357,173,800	1.52%	1401/04/2 22:29
2	بایننس کوین	Binance Coin	BNB	223.51	72,942,500	3.06%	1401/04/2 22:29
3	تتر	Tether	USDT	0.999291	325,920	0.03%	1401/04/2 22:29
4	یو اس دی کوین	USD Coin	USDC	1.0	326,400	0.00%	1401/04/2 22:29
5	BNB	BNB	BNB	223.51	72,942,500	3.06%	1401/04/2 22:29
6	بایننس یو اس دی	Binance USD	BUSD	1.0	326,400	0.01%	1401/04/2 22:26
7	کاردانو	Cardano	ADA	0.468738	153,000	0.05%	1401/04/2 22:29
8	ریپل	Ripple	XRP	0.326298	106,500	1.10%	1401/04/2 22:29
9	سولانا	Solana	SOL	37.77	12,326,200	9.61%	1401/04/2 22:29
11	دوج کوین	Dogecoin	DOGE	0.062635	20,400	0.22%	1401/04/2 22:29
12	پولکا دات	Polkadot	DOT	7.53	2,457,400	0.66%	1401/04/2 22:29
13	هگز	HEX	HEX	0.040946	13,400	1.34%	1401/04/2 22:25
15	دای	Dai	DAI	0.999942	326,300	0.02%	1401/04/2 22:29
18	ترون	TRON	TRX	0.062401	20,400	1.99%	1401/04/2 22:29
19	یو ان یو اس سد لئو	UNUS SED LEO	LEO	5.97	1,948,300	3.65%	1401/04/2 22:23
20	شیبا اینو	SHIBA INU	SHIB	9e-06	3	0.00%	1401/04/2 22:29
21	رپد بیت کوین	Wrapped Bitcoin	WBTC	20320.03	6,631,441,800	0.77%	1401/04/2 22:29
22	آوالانچ	Avalanche	AVAX	17.38	5,672,000	5.85%	1401/04/2 22:29
24	یوکَش	yOUcash	YOUC	0.500188	163,200	0.03%	1401/04/2 22:25
25	پالیگان	Polygon	MATIC	0.493747	161,100	6.67%	1401/04/2 22:29
26	لایت کوین	Litecoin	LTC	54.6	17,818,700	5.10%	1401/04/2 22:29
27	یونی سواپ	Uniswap	UNI	5.25	1,713,300	1.35%	1401/04/2 22:29
28	Lido Staked ETH	Lido Staked ETH	STETH	1042.94	340,363,500	2.36%	1401/04/2 22:25
29	اف تی ایکس توکن	FTX Token	FTT	25.37	8,279,500	0.91%	1401/04/2 22:27
30	چین لینک	Chainlink	LINK	6.75	2,202,900	1.66%	1401/04/2 22:29
31	Cronos	Cronos	CRO	0.117754	38,400	2.01%	1401/04/2 22:29
32	استلار	Stellar	XLM	0.115352	37,600	1.48%	1401/04/2 22:29
34	نیر پروتکل	NEAR Protocol	NEAR	3.42	1,116,100	2.40%	1401/04/2 22:27
35	بیت تورنت	BitTorrent	BTT	0.002329	800	0.00%	1401/04/2 22:29
36	کازماز	Cosmos	ATOM	7.89	2,574,900	7.49%	1401/04/2 22:29
37	الگوراند	Algorand	ALGO	0.322184	105,100	0.40%	1401/04/2 22:29
38	بیت کوین کش	Bitcoin Cash	BCH	115.6	37,726,100	0.53%	1401/04/2 22:29
39	مونرو	Monero	XMR	117.94	38,489,700	2.84%	1401/04/2 22:29
40	بیتکوین بی ای پی 2	Bitcoin BEP2	BTCB	20317.78	6,630,707,500	0.45%	1401/04/2 22:25
41	اتریوم کلاسیک	Ethereum Classic	ETC	15.38	5,019,300	0.07%	1401/04/2 22:29
42	Chain	Chain	XCN	0.085882	28,000	3.55%	1401/04/2 22:25
43	وی چین	VeChain	VET	0.023285	7,600	0.81%	1401/04/2 22:29
44	دیسنترالند	Decentraland	MANA	0.867831	283,200	2.66%	1401/04/2 22:29
45	فلو	Flow	FLOW	1.54	502,600	3.36%	1401/04/2 22:29
46	هدِرا	Hedera	HBAR	0.071624	23,400	0.74%	1401/04/2 22:29
47	فرکس	Frax	FRAX	0.998987	326,000	0.03%	1401/04/2 22:25
48	اینترنت کامپیوتر	Internet Computer	ICP	5.66	1,847,100	1.25%	1401/04/2 22:26
49	Toncoin	Toncoin	TON	1.07	349,200	0.00%	1401/04/2 20:41
50	الروند	Elrond	EGLD	58.09	18,957,700	2.13%	1401/04/2 22:29
51	ایپ کوین	APEcoin	APE	4.24	1,383,700	2.91%	1401/04/2 22:27
52	فایل کوین	Filecoin	FIL	5.69	1,856,900	0.71%	1401/04/2 22:29
53	تتا نتورک	Theta Network	THETA	1.26	411,200	1.61%	1401/04/2 22:21
55	تزوس	Tezos	XTZ	1.38	450,400	0.73%	1401/04/2 22:29
56	هلیوم	Helium	HNT	10.24	3,341,800	0.89%	1401/04/2 22:29
57	د سندباکس	The Sandbox	SAND	0.969541	316,400	1.15%	1401/04/2 22:29
